LOCAL_AIRPORT_CODE,LOCAL_AIRPORT,AIRLINE_CODE,FLIGHT_NUMBER,FREQUENCY,ARRIVAL_DEPARTURE_FLAG,SOURCE_DESTINATION_CODE,SOURCE_DESTINATION,SCHED_TIME,TIME_ZONE,air_time,Economy,Business
AMD,AHMEDABAD,G8,799,134567,2,BLR,BENGALURU,910,IST,133,2820,6450
AMD,AHMEDABAD,6E,161,123456,2,GOI,BENGALURU,1305,IST,133,2840,5870
AMD,AHMEDABAD,G8,801,134567,1,BLR,BENGALURU,840,IST,134,1070,7740
AMD,AHMEDABAD,6E,361,1234567,1,BOM,MUMBAI,1910,IST,134,2370,6240
AMD,AHMEDABAD,9W,323,1234567,1,DEL,MUMBAI,45,IST,134,1060,6700
AMD,AHMEDABAD,6E,883,1234567,1,HYD,MUMBAI,5,IST,134,1930,5500
AMD,AHMEDABAD,G8,701,123456,1,JAI,MUMBAI,1010,IST,134,1110,6060
AMD,AHMEDABAD,LB,693,1234567,2,HYD,MUMBAI,900,IST,134,1010,5020
AMD,AHMEDABAD,9W,637,1234567,1,BOM,MUMBAI,2230,IST,135,1260,7750
AMD,AHMEDABAD,G8,802,134567,2,BLR,MUMBAI,910,IST,135,2220,5450
AMD,AHMEDABAD,SG,194,1234567,2,DEL,MUMBAI,620,IST,135,1410,6240
AMD,AHMEDABAD,9W,314,6,1,BOM,MUMBAI,1025,IST,136,1570,7480
AMD,AHMEDABAD,6E,627,123456,1,MAA,MUMBAI,930,IST,136,1490,7030
AMD,AHMEDABAD,6E,823,1234567,2,BLR,MUMBAI,735,IST,136,2650,7060
AMD,AHMEDABAD,6E,893,134567,2,BLR,MUMBAI,1705,IST,136,2910,6900
AMD,AHMEDABAD,G8,804,1234567,2,BLR,MUMBAI,2150,IST,136,2190,7150
AMD,AHMEDABAD,G8,364,1234567,2,BOM,MUMBAI,2355,IST,136,2650,5370
AMD,AHMEDABAD,6E,735,1234567,2,BLR,MUMBAI,2010,IST,137,1460,7300
AMD,AHMEDABAD,6E,962,1234567,2,DEL,MUMBAI,700,IST,137,2690,6490
AMD,AHMEDABAD,G8,803,1234567,1,BLR,MUMBAI,2115,IST,138,2820,5020
AMD,AHMEDABAD,G8,363,1234567,1,BOM,MUMBAI,2315,IST,138,2090,6070
AMD,AHMEDABAD,S2,4330,1234567,2,BOM,MUMBAI,2130,IST,138,2890,7470
AMD,AHMEDABAD,6E,3834,1234567,2,BOM,MUMBAI,745,IST,140,2140,5750
AMD,AHMEDABAD,G8,714,1234567,2,DEL,MUMBAI,2210,IST,140,2630,7410
AMD,AHMEDABAD,SG,512,2,1,HYD,MUMBAI,1740,IST,146,2150,6990
AMD,AHMEDABAD,6E,658,1234567,1,DEL,MUMBAI,2220,IST,159,1170,7400
AMD,AHMEDABAD,6E,6779,1234567,1,BLR,MUMBAI,450,IST,160,1600,5330
AMD,AHMEDABAD,6E,574,1234567,1,LKO,MUMBAI,2240,IST,161,2040,5440
AMD,AHMEDABAD,6E,213,1234567,1,BOM,MUMBAI,850,IST,162,2720,5750
AMD,AHMEDABAD,6E,625,1234567,1,DEL,MUMBAI,25,IST,162,2620,5390
AMD,AHMEDABAD,6E,674,1234567,2,PNQ,MUMBAI,2155,IST,167,2290,7160
AMD,AHMEDABAD,SG,502,1234567,1,MAA,MUMBAI,1500,IST,168,2940,7440
AMD,AHMEDABAD,6E,452,1234567,1,BLR,MUMBAI,1955,IST,170,1400,7160
AMD,AHMEDABAD,6E,517,1234567,1,DEL,MUMBAI,815,IST,174,2680,5290
AMD,AHMEDABAD,6E,856,1234567,1,LKO,MUMBAI,2300,IST,174,2480,6940
AMD,AHMEDABAD,9W,314,1234567,1,BOM,MUMBAI,920,IST,175,2140,7580
AMD,AHMEDABAD,UK,969,1234567,1,DEL,MUMBAI,2000,IST,177,2460,6070
AMD,AHMEDABAD,SG,987,1234567,1,BLR,MUMBAI,2200,IST,178,2980,7350
AMD,AHMEDABAD,G8,537,1234567,1,CCU,MUMBAI,1925,IST,178,1180,6290
AMD,AHMEDABAD,6E,238,1234567,1,JAI,MUMBAI,930,IST,180,1640,7650
AMD,AHMEDABAD,6E,6958,1234567,2,BOM,MUMBAI,520,IST,180,1210,6420
AMD,AHMEDABAD,6E,517,1234567,1,DEL,MUMBAI,800,IST,181,1140,7420
AMD,AHMEDABAD,S2,4329,1234567,1,BOM,MUMBAI,630,IST,183,2680,6370
AMD,AHMEDABAD,6E,627,123456,1,MAA,MUMBAI,935,IST,183,1020,5720
AMD,AHMEDABAD,SG,927,1234567,1,BLR,NETAJI SUBHAS CHANDRA BOSE,2110,IST,184,2040,6180
AMD,AHMEDABAD,9W,647,13456,1,DEL,NETAJI SUBHAS CHANDRA BOSE,1450,IST,184,2890,6330
AMD,AHMEDABAD,6E,574,1234567,2,MAA,NETAJI SUBHAS CHANDRA BOSE,2315,IST,185,1250,7740
AMD,AHMEDABAD,SG,502,1234567,1,MAA,NETAJI SUBHAS CHANDRA BOSE,1500,IST,187,1900,6690
AMD,AHMEDABAD,AI,614,1234567,2,BOM,NETAJI SUBHAS CHANDRA BOSE,725,IST,187,1400,5690
AMD,AHMEDABAD,6E,202,123457,2,PNQ,NETAJI SUBHAS CHANDRA BOSE,1605,IST,188,2260,7620
AMD,AHMEDABAD,6E,371,1234567,2,HYD,NETAJI SUBHAS CHANDRA BOSE,1940,IST,190,1700,6850
AMD,AHMEDABAD,6E,352,1234567,1,PNQ,NETAJI SUBHAS CHANDRA BOSE,740,IST,191,2000,7250
AMD,AHMEDABAD,6E,363,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,2255,IST,191,1020,7130
AMD,AHMEDABAD,6E,948,1234567,1,GOI,NETAJI SUBHAS CHANDRA BOSE,300,IST,193,1130,5150
AMD,AHMEDABAD,6E,758,13456,2,BLR,NETAJI SUBHAS CHANDRA BOSE,1235,IST,193,2600,5540
AMD,AHMEDABAD,G8,815,1234567,2,BLR,COCHIN,2105,IST,193,1320,6560
AMD,AHMEDABAD,SG,827,1234567,1,HYD,COCHIN,1805,IST,194,2850,5290
AMD,AHMEDABAD,6E,238,1234567,2,MAA,COCHIN,1000,IST,194,1250,7950
AMD,AHMEDABAD,SG,501,1234567,2,MAA,INDIRA GANDHI,600,IST,196,2460,7710
AMD,AHMEDABAD,6E,639,1234567,1,BOM,INDIRA GANDHI,2105,IST,197,1740,7050
AMD,AHMEDABAD,9W,411,1234567,2,BOM,INDIRA GANDHI,420,IST,197,2920,6450
AMD,AHMEDABAD,SG,923,7,2,GOI,INDIRA GANDHI,550,IST,197,2260,7130
AMD,AHMEDABAD,AI,770,123456,2,JAI,INDIRA GANDHI,1410,IST,197,2550,5680
AMD,AHMEDABAD,6E,161,123456,1,DEL,INDIRA GANDHI,1235,IST,198,1720,7720
AMD,AHMEDABAD,6E,893,134567,2,BLR,INDIRA GANDHI,1705,IST,198,1370,6380
AMD,AHMEDABAD,6E,728,1234567,2,DEL,INDIRA GANDHI,2140,IST,198,1640,5770
AMD,AHMEDABAD,6E,238,123456,2,MAA,INDIRA GANDHI,1000,IST,198,2800,7600
AMD,AHMEDABAD,6E,287,123456,1,BLR,INDIRA GANDHI,1210,IST,200,2880,7810
AMD,AHMEDABAD,6E,823,1234567,2,BLR,INDIRA GANDHI,905,IST,200,2940,7540
AMD,AHMEDABAD,9W,738,1234567,2,BOM,INDIRA GANDHI,700,IST,200,3000,7660
AMD,AHMEDABAD,6E,125,1234567,2,CCU,INDIRA GANDHI,640,IST,200,2760,7810
AMD,AHMEDABAD,SG,511,1234567,2,HYD,INDIRA GANDHI,820,IST,200,2840,7800
AMD,AHMEDABAD,SG,242,1234567,1,CCU,INDIRA GANDHI,2245,IST,201,3980,10210
AMD,AHMEDABAD,SG,512,2,1,HYD,INDIRA GANDHI,1740,IST,201,3130,10740
AMD,AHMEDABAD,SG,512,134567,1,HYD,INDIRA GANDHI,2025,IST,201,4030,8830
AMD,AHMEDABAD,G8,520,1234567,1,BLR,INDIRA GANDHI,2035,IST,202,3300,8500
AMD,AHMEDABAD,6E,213,1234567,1,BOM,INDIRA GANDHI,850,IST,202,4580,9820
AMD,AHMEDABAD,6E,658,1234567,1,DEL,INDIRA GANDHI,2210,IST,202,3750,8890
AMD,AHMEDABAD,SG,924,123456,1,GOI,INDIRA GANDHI,1845,IST,202,4840,8430
AMD,AHMEDABAD,6E,513,234567,1,MAA,INDIRA GANDHI,1115,IST,202,4000,8120
AMD,AHMEDABAD,6E,238,7,2,MAA,INDIRA GANDHI,955,IST,205,4840,9710
AMD,AHMEDABAD,6E,161,123456,2,GOI,INDIRA GANDHI,1305,IST,208,3150,8200
AMD,AHMEDABAD,9W,2845,1345,2,PNQ,INDIRA GANDHI,1335,IST,208,3650,9950
AMD,AHMEDABAD,6E,6361,123456,1,HYD,INDIRA GANDHI,1335,IST,209,4260,9200
AMD,AHMEDABAD,6E,735,1234567,2,BLR,INDIRA GANDHI,2015,IST,209,3220,10970
AMD,AHMEDABAD,G8,365,1234567,1,BOM,INDIRA GANDHI,855,IST,210,4510,9630
AMD,AHMEDABAD,SG,924,123456,1,GOI,INDIRA GANDHI,1845,IST,212,4670,9590
AMD,AHMEDABAD,SG,925,1234567,2,MAA,INDIRA GANDHI,1915,IST,212,3830,10610
AMD,AHMEDABAD,6E,674,1234567,2,PNQ,INDIRA GANDHI,2155,IST,213,3970,9630
AMD,AHMEDABAD,9W,323,1234567,1,DEL,INDIRA GANDHI,35,IST,214,4100,8020
AMD,AHMEDABAD,SG,971,123456,2,VNS,INDIRA GANDHI,730,IST,215,3800,9080
AMD,AHMEDABAD,6E,403,123456,2,BOM,INDIRA GANDHI,1400,IST,216,3670,10760
AMD,AHMEDABAD,G8,798,1234567,1,BLR,INDIRA GANDHI,830,IST,218,3570,8820
AMD,AHMEDABAD,S2,4690,1234567,1,DEL,INDIRA GANDHI,2055,IST,219,4720,10520
AMD,AHMEDABAD,G8,569,1234567,1,BOM,INDIRA GANDHI,2040,IST,220,3920,10830
AMD,AHMEDABAD,G8,179,1234567,2,DEL,INDIRA GANDHI,930,IST,221,3290,9440
AMD,AHMEDABAD,6E,202,1234567,1,CCU,INDIRA GANDHI,1540,IST,222,3220,9120
AMD,AHMEDABAD,9W,2001,1234567,1,BOM,INDIRA GANDHI,345,IST,234,4060,10960
AMD,AHMEDABAD,SG,924,7,1,GOI,DABOLIM,940,IST,234,3420,10330
AMD,AHMEDABAD,9W,2844,6,1,PNQ,DABOLIM,1210,IST,235,4070,8110
AMD,AHMEDABAD,6E,202,123457,2,PNQ,DABOLIM,1610,IST,235,3050,8700
AMD,AHMEDABAD,SG,523,1234567,2,PNQ,DABOLIM,1845,IST,235,4420,10950
AMD,AHMEDABAD,G8,180,1234567,1,DEL,DABOLIM,900,IST,237,3520,8450
AMD,AHMEDABAD,6E,627,123456,2,LKO,DABOLIM,1005,IST,239,3540,10460
AMD,AHMEDABAD,6E,627,123456,2,LKO,DABOLIM,1005,IST,240,4350,10260
AMD,AHMEDABAD,6E,984,7,2,BOM,DABOLIM,950,IST,248,4810,8600
AMD,AHMEDABAD,6E,452,1234567,1,BLR,RAJIV GANDHI,1935,IST,249,4090,8760
AMD,AHMEDABAD,9W,2001,1234567,1,BOM,RAJIV GANDHI,340,IST,250,3940,8580
AMD,AHMEDABAD,G8,702,1234567,2,JAI,RAJIV GANDHI,1730,IST,250,4510,8160
AMD,AHMEDABAD,G8,320,1234567,1,BOM,RAJIV GANDHI,2050,IST,252,3560,8480
AMD,AHMEDABAD,9W,385,1234567,1,BOM,RAJIV GANDHI,2225,IST,252,4780,9040
AMD,AHMEDABAD,9W,2844,1345,1,PNQ,RAJIV GANDHI,1245,IST,254,4490,8160
AMD,AHMEDABAD,SG,523,1234567,2,PNQ,RAJIV GANDHI,1845,IST,254,3510,9180
AMD,AHMEDABAD,G8,814,1234567,1,BLR,RAJIV GANDHI,2035,IST,259,3960,10760
AMD,AHMEDABAD,G8,802,2,2,BLR,RAJIV GANDHI,900,IST,261,4930,9600
AMD,AHMEDABAD,6E,214,1234567,2,BOM,RAJIV GANDHI,920,IST,261,4220,9640
AMD,AHMEDABAD,6E,627,7,2,LKO,RAJIV GANDHI,955,IST,261,3170,8300
AMD,AHMEDABAD,6E,351,1234567,2,PNQ,RAJIV GANDHI,440,IST,261,3430,10320
AMD,AHMEDABAD,G8,633,1234567,2,PNQ,RAJIV GANDHI,2120,IST,261,4790,8110
AMD,AHMEDABAD,6E,237,1234567,2,JAI,RAJIV GANDHI,1905,IST,262,3280,8110
AMD,AHMEDABAD,6E,324,1234567,1,BOM,DEVI AHILY BAI HOLKAR,1620,IST,263,3400,8330
AMD,AHMEDABAD,SG,922,123456,2,JAI,JAIPUR,1125,IST,263,3930,9230
AMD,AHMEDABAD,9W,411,1234567,2,BOM,JAIPUR,420,IST,266,4520,8940
AMD,AHMEDABAD,UK,969,1234567,1,DEL,JAIPUR,1945,IST,267,4960,9880
AMD,AHMEDABAD,6E,383,1234567,2,HYD,JAIPUR,1555,IST,267,3720,10560
AMD,AHMEDABAD,SG,925,1234567,2,MAA,JAIPUR,1915,IST,268,4410,8400
AMD,AHMEDABAD,6E,758,13456,2,BLR,JAIPUR,1240,IST,269,3550,9940
AMD,AHMEDABAD,9W,914,1234567,1,BOM,JAIPUR,1850,IST,272,4360,9260
AMD,AHMEDABAD,UK,939,123456,1,BOM,CHAUDARY CHARAN SINGH,1305,IST,273,4040,9350
AMD,AHMEDABAD,6E,856,1234567,2,MAA,CHAUDARY CHARAN SINGH,2330,IST,273,4520,8520
AMD,AHMEDABAD,6E,383,1234567,2,HYD,CHAUDARY CHARAN SINGH,1555,IST,274,4700,9370
AMD,AHMEDABAD,SG,635,1234567,1,BOM,CHAUDARY CHARAN SINGH,1815,IST,276,4190,9190
AMD,AHMEDABAD,6E,243,1234567,1,BOM,CHENNAI,1945,IST,276,4630,10960
AMD,AHMEDABAD,SG,501,1234567,2,MAA,CHENNAI,555,IST,282,4830,8970
AMD,AHMEDABAD,6E,371,1234567,2,HYD,CHENNAI,2015,IST,284,4410,10490
AMD,AHMEDABAD,S2,4329,1234567,1,BOM,CHENNAI,635,IST,301,6030,12880
AMD,AHMEDABAD,9W,2824,123456,2,IDR,CHENNAI,1210,IST,302,5900,11210
AMD,AHMEDABAD,6E,135,123457,2,CCU,CHENNAI,1615,IST,317,6260,11640
AMD,AHMEDABAD,6E,883,1234567,1,HYD,CHENNAI,2140,IST,322,5710,11990
AMD,AHMEDABAD,6E,674,1234567,1,CCU,CHENNAI,2125,IST,324,5040,12020
AMD,AHMEDABAD,6E,586,1234567,1,BLR,CHENNAI,835,IST,326,5020,11470
AMD,AHMEDABAD,SG,635,1234567,1,BOM,CHENNAI,1815,IST,326,5780,12040
AMD,AHMEDABAD,6E,6683,1234567,2,DEL,PUNE,505,IST,329,5330,11400
AMD,AHMEDABAD,9W,914,1234567,1,BOM,PUNE,1820,IST,330,6660,12390
AMD,AHMEDABAD,G8,702,1234567,1,COK,PUNE,1650,IST,331,6550,11920
AMD,AHMEDABAD,6E,438,123456,2,BOM,PUNE,1400,IST,334,5640,12400
AMD,AHMEDABAD,6E,135,123457,2,CCU,PUNE,1615,IST,336,5010,11800
AMD,AHMEDABAD,SG,637,1234567,1,BOM,PUNE,2350,IST,337,5350,12180
AMD,AHMEDABAD,SG,638,1234567,2,BOM,PUNE,2220,IST,337,5990,11520
AMD,AHMEDABAD,G8,365,1234567,1,BOM,PUNE,855,IST,338,6210,12010
AMD,AHMEDABAD,6E,215,1234567,1,BOM,PUNE,1800,IST,338,6610,12270
AMD,AHMEDABAD,SG,913,1234567,1,DEL,PUNE,735,IST,339,5680,11490
AMD,AHMEDABAD,6E,414,123456,2,BOM,PUNE,1300,IST,340,6540,11430
AMD,AHMEDABAD,6E,144,1234567,1,CCU,LAL BAHADUR SHASTRI,2125,IST,346,6480,11220
ATQ,AMRITSAR,AI,649,67,1,BOM,BENGALURU,1010,IST,67,2530,6000
ATQ,AMRITSAR,9W,2794,1234567,2,DEL,MUMBAI,2130,IST,70,2300,5000
ATQ,AMRITSAR,6E,524,1234567,1,DEL,MUMBAI,625,IST,80,2130,6450
ATQ,AMRITSAR,9W,364,1234567,1,DEL,MUMBAI,925,IST,81,1450,7050
ATQ,AMRITSAR,AI,454,1234567,2,DEL,MUMBAI,650,IST,81,2200,7130
ATQ,AMRITSAR,SG,438,1234567,2,SXR,MUMBAI,1305,IST,81,2690,5550
ATQ,AMRITSAR,6E,637,1234567,1,IXJ,MUMBAI,1620,IST,83,1680,6640
ATQ,AMRITSAR,9W,2662,1234567,2,DEL,MUMBAI,1045,IST,83,2390,6530
ATQ,AMRITSAR,UK,787,1234567,1,DEL,MUMBAI,2045,IST,86,2300,5570
ATQ,AMRITSAR,6E,477,1234567,2,SXR,INDIRA GANDHI,1325,IST,86,2250,6580
ATQ,AMRITSAR,AI,453,1234567,1,DEL,INDIRA GANDHI,610,IST,87,1490,5100
ATQ,AMRITSAR,AI,815,67,2,NDC,INDIRA GANDHI,1055,IST,87,1770,5950
ATQ,AMRITSAR,SG,328,1234567,2,DEL,INDIRA GANDHI,1835,IST,90,2040,6020
ATQ,AMRITSAR,6E,367,1234567,1,DEL,INDIRA GANDHI,1325,IST,95,1340,7830
ATQ,AMRITSAR,6E,367,1234567,2,IXJ,INDIRA GANDHI,1355,IST,98,2780,7190
ATQ,AMRITSAR,AI,813,67,2,NDC,INDIRA GANDHI,1055,IST,98,2970,5430
ATQ,AMRITSAR,9W,2791,1234567,1,DEL,INDIRA GANDHI,1350,IST,99,2250,5860
ATQ,AMRITSAR,9W,2793,1234567,1,DEL,INDIRA GANDHI,2110,IST,100,1770,6730
ATQ,AMRITSAR,UK,788,1234567,2,DEL,INDIRA GANDHI,2120,IST,100,2130,7110
ATQ,AMRITSAR,UK,735,1234567,1,BOM,INDIRA GANDHI,1540,IST,101,1790,5760
ATQ,AMRITSAR,6E,894,1234567,1,DEL,INDIRA GANDHI,2240,IST,101,2930,5660
ATQ,AMRITSAR,9W,369,1234567,2,DEL,INDIRA GANDHI,1430,IST,103,1170,6970
ATQ,AMRITSAR,AI,650,67,2,BOM,INDIRA GANDHI,1910,IST,105,1290,7950
ATQ,AMRITSAR,6E,895,1234567,2,DEL,INDIRA GANDHI,2240,IST,109,2470,7520
ATQ,AMRITSAR,6E,525,1234567,2,DEL,INDIRA GANDHI,655,IST,111,1490,7480
ATQ,AMRITSAR,6E,525,1234567,2,DEL,INDIRA GANDHI,645,IST,112,2180,6120
ATQ,AMRITSAR,9W,2282,1234567,2,DEL,INDIRA GANDHI,1905,IST,113,1510,7590
ATQ,AMRITSAR,6E,524,1234567,1,DEL,INDIRA GANDHI,615,IST,114,1940,7990
ATQ,AMRITSAR,6E,478,1234567,1,SXR,INDIRA GANDHI,1550,IST,115,1890,6140
ATQ,AMRITSAR,6E,367,1234567,2,IXJ,INDIRA GANDHI,1355,IST,115,1740,6880
ATQ,AMRITSAR,AI,461,1234567,1,DEL,INDIRA GANDHI,915,IST,117,1460,5520
ATQ,AMRITSAR,6E,244,1234567,1,IXJ,INDIRA GANDHI,1625,IST,118,2170,5550
ATQ,AMRITSAR,6E,448,1234567,2,BOM,INDIRA GANDHI,1340,IST,118,2450,6470
ATQ,AMRITSAR,SG,2516,1234567,2,DEL,JAMMU,1605,IST,118,1870,7010
ATQ,AMRITSAR,SG,2515,1234567,1,DEL,JAMMU,1545,IST,119,1900,7680
ATQ,AMRITSAR,SG,415,1234567,2,BOM,SHRI GURU GOBIND SINGH,1435,IST,119,1060,6620
ATQ,AMRITSAR,6E,449,1234567,1,BOM,SHRI GURU GOBIND SINGH,1310,IST,121,1420,6440
ATQ,AMRITSAR,UK,797,1234567,1,DEL,SHEIKH UL ALAM,1450,IST,123,1420,6450
ATQ,AMRITSAR,SG,327,1234567,1,DEL,SHEIKH UL ALAM,1805,IST,123,1890,7070
ATQ,AMRITSAR,AI,454,1234567,2,DEL,BENGALURU,650,IST,124,2440,7380
ATQ,AMRITSAR,9W,373,1234567,2,DEL,MUMBAI,1430,IST,124,2170,6860
ATQ,AMRITSAR,6E,244,1234567,2,DEL,MUMBAI,1655,IST,125,1940,7670
ATQ,AMRITSAR,UK,735,1234567,1,BOM,MUMBAI,1540,IST,128,2950,6980
ATQ,AMRITSAR,AI,814,67,1,NDC,MUMBAI,1835,IST,128,1120,5650
ATQ,AMRITSAR,SG,415,1234567,2,BOM,MUMBAI,1435,IST,128,1190,5460
ATQ,AMRITSAR,9W,762,1234567,1,DEL,MUMBAI,1005,IST,129,1730,6510
ATQ,AMRITSAR,9W,946,1234567,1,DEL,MUMBAI,1825,IST,131,2820,6440
ATQ,AMRITSAR,UK,736,1234567,2,BOM,MUMBAI,1615,IST,131,2620,6940
ATQ,AMRITSAR,9W,2793,1234567,1,DEL,INDIRA GANDHI,2105,IST,133,2990,6170
ATQ,AMRITSAR,9W,2794,1234567,2,DEL,INDIRA GANDHI,2130,IST,139,1200,5450
ATQ,AMRITSAR,6E,453,1234567,1,BOM,INDIRA GANDHI,1310,IST,140,2260,6600
ATQ,AMRITSAR,UK,813,1234567,2,DEL,INDIRA GANDHI,1510,IST,165,2280,7020
ATQ,AMRITSAR,6E,477,1234567,1,BLR,INDIRA GANDHI,1255,IST,168,1200,7060
ATQ,AMRITSAR,AI,462,1234567,2,DEL,INDIRA GANDHI,1445,IST,171,2540,6590
ATQ,AMRITSAR,UK,813,1234567,2,DEL,INDIRA GANDHI,1525,IST,175,2030,7490
ATQ,AMRITSAR,6E,894,1234567,1,DEL,INDIRA GANDHI,2210,IST,194,1560,6370
ATQ,AMRITSAR,SG,2913,1234567,1,DEL,INDIRA GANDHI,825,IST,195,1490,7710
ATQ,AMRITSAR,AI,649,67,1,BOM,INDIRA GANDHI,1005,IST,196,1760,6420
ATQ,AMRITSAR,6E,448,1234567,2,BOM,INDIRA GANDHI,1400,IST,196,1070,6620
ATQ,AMRITSAR,6E,367,1234567,1,DEL,INDIRA GANDHI,1325,IST,198,2900,7830
ATQ,AMRITSAR,9W,740,1234567,1,DEL,INDIRA GANDHI,1820,IST,201,3640,8840
ATQ,AMRITSAR,UK,994,1234567,1,DEL,INDIRA GANDHI,1435,IST,202,4720,8680
ATQ,AMRITSAR,9W,2791,1234567,1,DEL,INDIRA GANDHI,1350,IST,208,3610,8880
ATQ,AMRITSAR,SG,438,1234567,1,BOM,INDIRA GANDHI,1235,IST,213,3440,9410
ATQ,AMRITSAR,AI,453,1234567,1,DEL,INDIRA GANDHI,610,IST,213,3260,8310
ATQ,AMRITSAR,6E,478,1234567,2,BLR,INDIRA GANDHI,1620,IST,214,3480,10340
ATQ,AMRITSAR,9W,340,1234567,2,DEL,INDIRA GANDHI,1010,IST,214,4490,9340
ATQ,AMRITSAR,UK,736,1234567,2,BOM,INDIRA GANDHI,1615,IST,216,3630,8940
ATQ,AMRITSAR,9W,2793,1234567,1,DEL,INDIRA GANDHI,2105,IST,225,4620,9360
ATQ,AMRITSAR,AI,816,67,1,NDC,INDIRA GANDHI,1630,IST,244,3750,9800
ATQ,AMRITSAR,SG,415,1234567,1,SXR,INDIRA GANDHI,1345,IST,254,3380,9280
ATQ,AMRITSAR,9W,2794,1234567,2,DEL,JAMMU,2135,IST,257,4430,10090
ATQ,AMRITSAR,SG,438,1234567,1,BOM,JAMMU,1235,IST,260,4460,9580
ATQ,AMRITSAR,9W,739,1234567,2,DEL,SHRI GURU GOBIND SINGH,1905,IST,275,3580,9860
ATQ,AMRITSAR,6E,895,1234567,2,DEL,SHRI GURU GOBIND SINGH,2310,IST,285,3290,9500
ATQ,AMRITSAR,AI,650,67,2,BOM,SHEIKH UL ALAM,1745,IST,286,3240,9290
ATQ,AMRITSAR,6E,637,1234567,2,DEL,SHEIKH UL ALAM,1650,IST,326,6100,12710
BBI,BHUBANESWAR,6E,256,123567,2,DEL,BENGALURU,945,IST,26,1780,5860
BBI,BHUBANESWAR,I5,1562,1234567,2,CCU,BENGALURU,1825,IST,29,2900,6000
BBI,BHUBANESWAR,6E,819,1234567,2,HYD,BENGALURU,1005,IST,33,1480,6020
BBI,BHUBANESWAR,G8,261,1234567,2,CCU,BENGALURU,905,IST,37,1290,7630
BBI,BHUBANESWAR,6E,314,1234567,2,DEL,BENGALURU,1830,IST,37,2940,7700
BBI,BHUBANESWAR,6E,3869,6,2,BLR,BENGALURU,2100,IST,38,2400,5750
BBI,BHUBANESWAR,G8,244,1234567,1,BOM,BENGALURU,1905,IST,40,1510,6120
BBI,BHUBANESWAR,6E,6512,1234567,1,DEL,BENGALURU,2040,IST,41,1920,7130
BBI,BHUBANESWAR,AI,473,124567,1,DEL,BENGALURU,2100,IST,43,1260,6070
BBI,BHUBANESWAR,I5,1622,1234567,2,IXR,BENGALURU,1245,IST,72,1250,6210
BBI,BHUBANESWAR,6E,141,1234567,1,MAA,BENGALURU,1420,IST,79,1540,5310
BBI,BHUBANESWAR,G8,262,1234567,2,HYD,BENGALURU,2030,IST,79,2730,6780
BBI,BHUBANESWAR,AI,473,3,1,DEL,MUMBAI,2100,IST,81,1020,6660
BBI,BHUBANESWAR,6E,512,1234567,2,VTZ,MUMBAI,1325,IST,81,2370,7600
BBI,BHUBANESWAR,6E,312,134567,1,BLR,MUMBAI,1000,IST,82,2540,6030
BBI,BHUBANESWAR,6E,211,1234567,1,DEL,MUMBAI,1750,IST,84,2130,6350
BBI,BHUBANESWAR,6E,265,1234567,2,HYD,MUMBAI,1925,IST,84,2900,6070
BBI,BHUBANESWAR,6E,309,1234567,1,CCU,MUMBAI,5,IST,86,2630,7050
BBI,BHUBANESWAR,6E,257,1234567,2,BOM,MUMBAI,1305,IST,86,1200,6880
BBI,BHUBANESWAR,AI,669,1234567,1,BOM,MUMBAI,1405,IST,87,1430,7310
BBI,BHUBANESWAR,6E,317,134567,2,BLR,MUMBAI,1030,IST,87,1210,6130
BBI,BHUBANESWAR,6E,969,1234567,2,HYD,MUMBAI,1520,IST,87,1350,6070
BBI,BHUBANESWAR,6E,646,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,1620,IST,88,2730,7110
BBI,BHUBANESWAR,AI,474,3,2,DEL,NETAJI SUBHAS CHANDRA BOSE,2135,IST,89,1880,6280
BBI,BHUBANESWAR,6E,265,1234567,2,HYD,NETAJI SUBHAS CHANDRA BOSE,1925,IST,92,1420,6000
BBI,BHUBANESWAR,6E,533,1234567,1,BOM,NETAJI SUBHAS CHANDRA BOSE,1235,IST,95,1710,5250
BBI,BHUBANESWAR,I5,536,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1435,IST,96,1160,7510
BBI,BHUBANESWAR,6E,411,2,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1745,IST,97,1530,6840
BBI,BHUBANESWAR,6E,598,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1950,IST,97,1580,7900
BBI,BHUBANESWAR,6E,922,1234567,1,HYD,NETAJI SUBHAS CHANDRA BOSE,1600,IST,98,2380,7750
BBI,BHUBANESWAR,6E,141,1234567,1,MAA,NETAJI SUBHAS CHANDRA BOSE,1420,IST,98,1840,5950
BBI,BHUBANESWAR,G8,247,1234567,2,BOM,NETAJI SUBHAS CHANDRA BOSE,1935,IST,98,1880,5740
BBI,BHUBANESWAR,6E,411,134567,1,BLR,NETAJI SUBHAS CHANDRA BOSE,1720,IST,100,1070,7860
BBI,BHUBANESWAR,6E,754,1234567,1,HYD,NETAJI SUBHAS CHANDRA BOSE,1450,IST,100,2480,5440
BBI,BHUBANESWAR,UK,760,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,2045,IST,100,2240,7630
